id,Date,text,Polarity,SentimentScore,Sentiment
786612683810435073,2016-10-13 17:00:53,b'@aduralde Hey! Sorry you\xe2\x80\x99re having trouble with your guide. @TiVoSupport can provide assistance. Thanks!',-0.15,2,Negative
786365581633040386,2016-10-13 00:38:59,"b'@crowesq Hey! Sorry to see you\xe2\x80\x99ve been having trouble with your device. @TiVoSupport is here to help, feel free to reach out!'",-0.06666666666666665,2,Negative
786365184445079554,2016-10-13 00:37:24,"b'@bezerk19 Hey Ivan, @TiVoSupport can let you know about upcoming product rollouts. Thanks!'",0.25,4,Positive
786332636625207296,2016-10-12 22:28:04,b'Funny girl @amyschumer tops the list of most dangerous celebrities to search for. See the full list: https://t.co/3bKe3n2TWt #riskyceleb',0.125,3,Neutral
786302962427633664,2016-10-12 20:30:09,"b""Alan's right, it is a foolproof system. #WisdomWednesday https://t.co/X9ycZHTqxN""",0.2857142857142857,4,Positive
786274255990321152,2016-10-12 18:36:05,b'The votes are in! Mary Ann is the castaway our followers would want to be stranded with most. Second place? Ginger. https://t.co/q3SkBOVKxW',0.25,4,Positive
786226717639663616,2016-10-12 15:27:11,"b'@quick13 Hey! If you\xe2\x80\x99re still having trouble with your device cutting out, feel free to reach out to @TiVoSupport. Thanks!'",-0.037500000000000006,2,Negative
786226482767024128,2016-10-12 15:26:15,"b'@ohhhhriley Hey, Nancy! Sorry you\xe2\x80\x99re having trouble with your device! Looping in @TiVoSupport to give you some assistance.'",-0.375,2,Negative
786226312276914176,2016-10-12 15:25:34,b'@davidjrusek Hey! Sorry you\xe2\x80\x99re having trouble resetting your password. Feel free to reach out to @TiVoSupport for further assistance.',-0.07499999999999998,2,Negative
786002619542097920,2016-10-12 00:36:42,b'@blogenfreude @TWC_NYNJ @TWC_Help Hi Steve! Looping in @TiVoSupport to help as well.',0.0,3,Neutral
785999951218241536,2016-10-12 00:26:06,"b'Fall is here, so get cozy &amp; study up on these Netflix hacks for the ultimate binge-watching experience:\xe2\x80\xa6 https://t.co/zXGYvKq4gG'",-0.09999999999999999,2,Negative
785957418924638208,2016-10-11 21:37:05,b'OnePass to rule them all. Get the skinny on how you can use OnePass on your TiVo device: https://t.co/GixTRXn1Pb',0.0,3,Neutral
785910153413623809,2016-10-11 18:29:16,b'@mikemarbach We love feedback! Can\xe2\x80\x99t wait to see what you think.',0.625,5,Very Positive
785910113538277376,2016-10-11 18:29:07,"b'""Live from New York, it\'s Saturday night!"" Today in 1975 @nbcsnl aired, giving us tons of unforgettable characters. https://t.co/gsBoft77dy'",0.30170454545454545,4,Positive
785910073734361088,2016-10-11 18:28:57,b'@siromega Hey! Sorry you were having trouble with streaming last night - @tivosupport should be able to give you assistance with the issue.',-0.04999999999999999,2,Negative
785728416377081856,2016-10-11 06:27:07,"b""It's the most economical, multi-room solution in the business...as in no added monthly fees. https://t.co/X0JoLGNMFY https://t.co/hh4QshHWYo""",0.4,4,Positive
785682463666294784,2016-10-11 03:24:31,b'Which fan favorite TV show is inspiring your Halloween costume this year?',0.5,5,Very Positive
785633028282482688,2016-10-11 00:08:04,"b""If you're part of this legacy, family dynamics can be especially tough \xe2\x80\x94 just like this #NameThatShow. https://t.co/9FTIV5UbVt""",-0.7777777777777778,1,Very Negative
785587226935717892,2016-10-10 21:06:05,"b'Get ready for ""Monday Night Football"" with this list of 30 top-notch football films: https://t.co/EvN4Koup9x'",0.6,5,Very Positive
784546299643367425,2016-10-08 00:09:48,"b""It's officially October - what's your favorite part of Halloween?""",0.5,5,Very Positive
784538312568602626,2016-10-07 23:38:04,"b'What channels does #SkipMode work on, you ask? Take a gander here to get the deets: https://t.co/p9iA2Xp9fX'",0.0,3,Neutral
784508116339716097,2016-10-07 21:38:05,"b'Watch Emily Blunt bring ""The Girl on the Train"" to life in the trailer for the movie. Who\'s going to see it? https://t.co/PwyTbq5FbJ'",0.0,3,Neutral
784468479646851077,2016-10-07 19:00:34,b'Friday is heeeere! You know what that means: see if you can #NameThatMovie! https://t.co/RrFvawfl7S',0.0,3,Neutral
784459473716936704,2016-10-07 18:24:47,b'@sdlevi27 Hey! @TiVoSupport can let you know anything new with product updates. Thanks!',0.19318181818181818,3,Neutral
784212103964069888,2016-10-07 02:01:50,b'Which of these bone-chilling thrillers makes you hide under the covers with the lights on?',0.0,3,Neutral
784190019401555968,2016-10-07 00:34:04,"b'Movie buffs, can you connect the stars? What movies (or actors) link these two actors? https://t.co/c7mlWXMbhh'",0.0,3,Neutral
784143464648871937,2016-10-06 21:29:05,"b'Ummm, is it December 21st yet? Brace yourselves for the ""Passengers"" trailer: https://t.co/p2zZGX3N4p'",0.0,3,Neutral
784106053629771781,2016-10-06 19:00:25,"b""We know we're breaking the #1 rule of \xe2\x80\x9cFight Club,\xe2\x80\x9d but #DidYouKnow these movie facts? https://t.co/leCbtrHOcB""",0.0,3,Neutral
784086030991421440,2016-10-06 17:40:52,b'@holdcard Hey! @TiVoSupport can help you with backing up shows. Thanks!',0.25,4,Positive
783851304481353728,2016-10-06 02:08:08,"b'Happy birthday, Kate Winslet! What is her most stand-out performance?'",0.75,5,Very Positive
783825117012959232,2016-10-06 00:24:05,"b'""Dr. No,"" the first James Bond film premiered in the UK today in 1962. Martini, anyone? https://t.co/W727qqcPfw'",0.25,4,Positive
783785612889448448,2016-10-05 21:47:06,"b'As TV addicts and coffee addicts, we couldn\xe2\x80\x99t resist visiting Luke\xe2\x80\x99s Diner for a cup of joe those #GilmoreGirls nev\xe2\x80\xa6 https://t.co/NbUTr93Us5'",0.0,3,Neutral
783760389683179521,2016-10-05 20:06:53,b'@sadsysadmin Hey! @TiVoSupport can answer your questions about our service plans. Thanks!',0.25,4,Positive
783760293319045121,2016-10-05 20:06:30,"b'@samhetchler Hey! If you\xe2\x80\x99re having issues with your device, @TiVoSupport should be able to answer any questions. Thanks!'",0.375,4,Positive
783758809160351747,2016-10-05 20:00:36,b'@fozztexx Hey! @TiVoSupport should be able to give you a hand with this - feel free to reach out with the issue!',0.5,5,Very Positive
783757891471806465,2016-10-05 19:56:57,"b'@bob_koss Hey Bob, @TiVoSupport will be able to answer questions if you\xe2\x80\x99re having issues with your device. Thanks!'",0.375,4,Positive
783757467255799808,2016-10-05 19:55:16,"b'@downcorridors Hey Jolene, @TiVoSupport can answer any questions about new product updates. Thanks!'",0.19318181818181818,3,Neutral
783757114971942912,2016-10-05 19:53:52,b'@bwana86 Hey! @TiVoSupport will be able to answer that question for you. Thanks!',0.375,4,Positive
783744088893952001,2016-10-05 19:02:06,b'Interviewing for a new job? Describe yourself in a way that makes you stand out from the crowd. #WisdomWednesday https://t.co/igZHYp6T2E',0.13636363636363635,3,Neutral
783524906139025411,2016-10-05 04:31:09,b'@mikemylen They also serve pizza... https://t.co/W8OaAmdBBX',0.0,3,Neutral
783468266438193152,2016-10-05 00:46:05,"b""We asked, you answered. The Krusty Krab and Bob's Burgers tied for where you'd want grab some greasy goodness. https://t.co/6OmtPcwEjy""",0.0,3,Neutral
783437823307313152,2016-10-04 22:45:07,"b'Like, OMG. ""Beverly Hills, 90210"" premiered today in 1990. Get the scoop on what happened behind the scenes: https://t.co/NfaYy4cIis'",-0.4,2,Negative
783406608571363328,2016-10-04 20:41:05,"b""If Tony Soprano had a Twitter, he'd always have the best advice for #TuesdayTip. https://t.co/9875doKR7q""",1.0,5,Very Positive
783405138358702080,2016-10-04 20:35:14,"b'RT @dcborn61: My advice: enter contests! Thanks to @tivo for a free Bolt, courtesy of a Twitter contest. https://t.co/5Gvp40XDeC'",0.30000000000000004,4,Positive
783403269687312384,2016-10-04 20:27:49,b'@dcborn61 We hope you love your new Bolt!! https://t.co/YYpUISZOS4',0.3565340909090909,4,Positive
783381249566056450,2016-10-04 19:00:19,"b""Don't mind us, we're just emptying out our savings accounts to buy Harry Potter's (fictional) childhood house: https://t.co/8sNkWloFew""",0.0,3,Neutral
783360772139257857,2016-10-04 17:38:56,b'@redrvn Hey Doug! Sorry to see you\xe2\x80\x99re having device issues - @TiVoSupport should be able to provide assistance. Thanks!',0.08333333333333333,3,Neutral
783359797290790913,2016-10-04 17:35:04,b'@alda_lima Hey! You can always check out our jobs page to see what\xe2\x80\x99s open - here\xe2\x80\x99s the link: https://t.co/S0nfwppIp0',0.0,3,Neutral
783343083538751488,2016-10-04 16:28:39,"b'@Traced_Inc Hi Ryan, are you still having issues after talking to @TiVoSupport? Please DM us with details so we can resolve. Thanks!'",0.25,4,Positive
783341575036346368,2016-10-04 16:22:39,"b""@netnothing Hey Kevin, sorry you're having trouble with OnePass. Contact @TiVoSupport, they should be able to provide assistance. Thanks!""",0.012500000000000011,3,Neutral
783340809932398592,2016-10-04 16:19:37,"b'@saforbes88 Hey Scott, @TiVoSupport can give you all the info you need about new product abilities. Thanks!'",0.19318181818181818,3,Neutral
783340488380260352,2016-10-04 16:18:20,"b""@mtcrawford Hey Matthew, sorry you're having trouble logging in. Feel free to reach out to @TiVoSupport, they should be able to assist.""",0.05000000000000002,3,Neutral
783340193004851200,2016-10-04 16:17:10,"b""@Mike_Zeidler Hey! Sorry you're having issues with your device - contact @TiVoSupport, they should be able to give you assistance. Thanks!""",0.08333333333333333,3,Neutral
783100447695437824,2016-10-04 00:24:30,b'Which of these spooky flicks will you #StreamandScream this Halloween?',0.0,3,Neutral
783071149890478080,2016-10-03 22:28:05,"b""If you made it into work today you're already a success. Happy Monday. https://t.co/g5XLqgoPS3""",0.55,5,Very Positive
783049152611618816,2016-10-03 21:00:40,b'Living without cable or satellite? Get TiVo Roamio OTA and an HD antenna. No monthly TV bills! Ever! https://t.co/dDlrIKo6tN',0.0,3,Neutral
783033689068412928,2016-10-03 19:59:14,b'[Spoiler alert] What was the creepiest part of last night\xe2\x80\x99s #Westworld premiere?',0.0,3,Neutral
783027873917665281,2016-10-03 19:36:07,b'@drewa Hey! @TiVoSupport can give you info on product upgrades. Thanks!',0.25,4,Positive
783026398172700672,2016-10-03 19:30:15,b'@connorwh1tehead Hey! @TiVoSupport can let you know where our devices are available. Thanks!',0.325,4,Positive
783009485946093568,2016-10-03 18:23:03,"b'Happy #NationalTechiesDay! Tech Bro or not, we all have a little ""Silicon Valley"" in us, which character are you? https://t.co/li4x3LPlEo'",0.40625,4,Positive
782031837208064000,2016-10-01 01:38:14,b'Happy #NationalChewingGumDay! What food did Violet Beauregarde NOT taste in her chewing gum meal?',1.0,5,Very Positive
781999788241915904,2016-09-30 23:30:53,"b'Your Friday night plans have been made, #LukeCage is out on Netflix: https://t.co/YZPxogAqJ0 https://t.co/s2BsiQmMX9'",0.0,3,Neutral
781982992470274048,2016-09-30 22:24:08,"b'WTF? Miley Cyrus and Woody Allen team up in Amazon\'s new series, ""Crisis in Six Seconds."" Watch the trailer: https://t.co/xEnSUAgNRs'",-0.18181818181818182,2,Negative
781931726004166660,2016-09-30 19:00:25,b'Not all who #NameThatMovie are correct. Can you guess it? https://t.co/6FTyRwFO9T',0.0,3,Neutral
781905540754661377,2016-09-30 17:16:22,b'@plunjer300 Hey! @TiVoSupport can let you know about device capabilities!',0.0,3,Neutral
781903999419158529,2016-09-30 17:10:15,b'@socalbohogal Hey! @TiVoSupport can let you know everything about device functionality. Feel free to reach out with Qs!',0.5,5,Very Positive
781903440804974592,2016-09-30 17:08:02,b'@thommyla We love you too! https://t.co/vRIdurMpgc',0.625,5,Very Positive
781902889283358720,2016-09-30 17:05:50,b'@dejan_jancevski Hey! @TiVoSupport can give you info about any promotions/deals going on. Thanks!',0.25,4,Positive
781902777740124160,2016-09-30 17:05:23,"b'@toni_ford Hey Toni! Sorry you\xe2\x80\x99re having trouble with your SkipMode - @TiVoSupport can provide assistance, feel free to reach out for help!'",-0.06666666666666665,2,Negative
781658841251508224,2016-09-30 00:56:04,"b'On this day in 1985, ""MacGyver"" premiered. Can you guess what MacGyver crafted with these products? https://t.co/SqIRygiW5z'",0.0,3,Neutral
781646917809934336,2016-09-30 00:08:42,"b'@proberts27 Hey! Feel free to reach out to @TiVoSupport, they might be able to give you some guidance!'",0.5125,5,Very Positive
781646555313037313,2016-09-30 00:07:15,"b'@argonzo Hey! @TiVoSupport can answer any questions you have about product updates, feel free to reach out with your questions!'",0.5,5,Very Positive
781639371652997121,2016-09-29 23:38:43,b'@Dejan_Jancevski https://t.co/cSO4k0JgqQ',0.0,3,Neutral
781633912258920449,2016-09-29 23:17:01,b'@setharnott Hey! @TiVoSupport can help you out with any device questions.',0.0,3,Neutral
781622530738163712,2016-09-29 22:31:47,"b""It's nearly October, which means it'll be time to #StreamAndScream before you know it. What's your go-to scary movie?""",-0.2,2,Negative
781619685683068928,2016-09-29 22:20:29,b'@abwon Hey! You can find all the info here: https://t.co/l5xcSFzMNV',0.0,3,Neutral
781562205661724672,2016-09-29 18:32:05,"b'The place where everybody knows your name, ""Cheers"" premiered today in 1982. https://t.co/v6fPYOttHn'",0.0,3,Neutral
781541508910608384,2016-09-29 17:09:50,"b'@forrestgrant Hey Forrest, @TiVoSupport can give you info on service upgrades!'",0.0,3,Neutral
781541273043931136,2016-09-29 17:08:54,"b'@davidzack Hey David, sorry to see you\xe2\x80\x99re having trouble with support! Reach out to @TiVoSupport with your Q - they might be able to help.'",-0.08333333333333333,2,Negative
781291171083587585,2016-09-29 00:35:05,"b""E.T. phone home. #DidYouKnow these out-of-this-world facts about everyone's favorite alien flick? https://t.co/BwFJoZfdFH""",0.125,3,Neutral
781281329606426624,2016-09-28 23:55:59,"b'@jonathan_leigh Hey Jonathan! @TiVoSupport can give you info about product updates and rollouts, feel free to shoot them your Qs. Thanks!'",0.325,4,Positive
781267259629199361,2016-09-28 23:00:04,"b""A little bit #WisdomWednesday straight from the wizard's mouth: https://t.co/MGx8mEfKEM""",0.0062500000000000056,3,Neutral
781248748206841856,2016-09-28 21:46:31,"b'Back in black, the TiVo BOLT is more capacious than ever. Check it out: https://t.co/pBoGIZ9VLV https://t.co/5AoNAuLVDv'",0.11111111111111112,3,Neutral
781230479601180672,2016-09-28 20:33:55,"b'@ericgobucks Hey! @TiVoSupport can answer any product support questions you have, feel free to shoot your Qs over to them. Thanks!'",0.325,4,Positive
781230293126680576,2016-09-28 20:33:11,b'@prosportsbid Hey! Looping in @TiVoSupport - they can let you know what deals are going on. Thanks!',0.25,4,Positive
781230043196522496,2016-09-28 20:32:11,"b'@jaydizz Hey! Sorry you\xe2\x80\x99re having trouble with your device, @TiVoSupport can provide assistance.'",-0.35,2,Negative
781229584834519040,2016-09-28 20:30:22,"b'@morrigan0 Hey! So sorry you\xe2\x80\x99re having trouble with your connection, looping in @TiVoSupport for assistance.'",-0.35,2,Negative
781218620332466176,2016-09-28 19:46:48,b'Which new fall TV show has you hooked?',0.13636363636363635,3,Neutral
781200839457267712,2016-09-28 18:36:08,"b'Happy birthday, Naomi Watts. Peep the trailer for her latest scary movie ""Shut In"" here: https://t.co/Mygqtb86Hx'",0.26666666666666666,4,Positive
780925186178682880,2016-09-28 00:20:47,"b'Happy birthday, Gwyneth Paltrow! Which of her movies is her best?'",1.0,5,Very Positive
780897836351324160,2016-09-27 22:32:07,"b'One artist is taking movie quotes to the next level, by drawing one every day for the past year: https://t.co/bUYW0pqT5v'",-0.125,2,Negative
780875082960887808,2016-09-27 21:01:42,b'6 tuners + 3 TB hard drive = You never missing a thing. TiVo BOLT+ is here. https://t.co/4CVpkEee7q',-0.09583333333333334,2,Negative
780864465986289664,2016-09-27 20:19:31,b'@mrfred93 Hey! @TiVoSupport can help you out with any device questions you have. Thanks!',0.25,4,Positive
780864374311378944,2016-09-27 20:19:09,b'@jshug10 Hey! @TiVoSupport can help you out with any device questions you have. Thanks!',0.25,4,Positive
780847055380049922,2016-09-27 19:10:20,"b'""Drunk History"" is back tonight! Study up on the history of getting buzzed with these classic cocktails: https://t.co/B2NlcYhzSc'",-0.11111111111111112,2,Negative
780583808424747008,2016-09-27 01:44:17,"b'""Gilligan\'s Island"" premiered today, 52 years ago! Who would you like to get stuck on an island with?'",0.0,3,Neutral
780557725298294784,2016-09-27 00:00:38,"b'Learn why Donald Glover describes the recently renewed @AtlantaFX as ""\'Twin Peaks\' with rappers."" https://t.co/2jJkVTuTQS'",0.0,3,Neutral
780512388781080576,2016-09-26 21:00:29,"b""Tonight we'll see the first presidential debate. Record it and use #QuickMode to make it more bearable: https://t.co/al7BkUlAkf""",0.375,4,Positive
780482859513577472,2016-09-26 19:03:09,"b'""The Departed"" is 10 years old today! Brush up on your Scorsese knowledge with 15 facts about the movie: https://t.co/fY9OUXLzf3'",0.125,3,Neutral
780474109117493248,2016-09-26 18:28:22,b'@wordsaladeater Hey! @TiVoSupport can answer any product questions you have. Thanks!',0.25,4,Positive
780452235088134144,2016-09-26 17:01:27,b'@darnell Hey! @TiVoSupport can help you out with any product support questions. Thanks!',0.25,4,Positive
780442312736444416,2016-09-26 16:22:01,"b'@memphogrtg @owaizdadabhoy Hey, both! @TiVoSupport can help answer your questions on the Bolt+.'",0.0,3,Neutral
779459864573669376,2016-09-23 23:18:08,"b'""How can I record tonight\'s premiere of #TheExorcist?"" https://t.co/zq66raRply'",0.0,3,Neutral
779425338996559872,2016-09-23 21:00:56,b'Lord of the Pies #MakeAFilmFeelBetter',0.0,3,Neutral
779425212873965568,2016-09-23 21:00:26,"b'Happy birthday, Jason Alexander! Check out some of our favorite George Costanza quotes: https://t.co/QkFKz5o2Uw https://t.co/4eilFbFQhH'",0.75,5,Very Positive
779413837263020032,2016-09-23 20:15:14,"b'@joemccaffery Hey! Sorry to see you\xe2\x80\x99re having issues with your device, @TiVoSupport can provide assistance. Thanks!'",-0.125,2,Negative
779410166458572800,2016-09-23 20:00:39,b'@hags4433 Hey! @TiVoSupport can answer any of your Qs about our new products!',0.17045454545454544,3,Neutral
779409940704268290,2016-09-23 19:59:45,"b'@jamesstevenson Sorry to see you\xe2\x80\x99re having trouble with your device, James! Looping in @TiVoSupport, they can provide assistance.'",-0.375,2,Negative
779409777860411392,2016-09-23 19:59:06,b'@kevinmrutledge Hey! So sorry you\xe2\x80\x99re having issues with your device - looping in @TiVoSupport to assist.',-0.5,2,Negative
779408448740098048,2016-09-23 19:53:49,b'@jrmork Hey! Follow this link to find a store near you that carries TiVos: https://t.co/DqcgLCPR1z',0.1,3,Neutral
779406803771781120,2016-09-23 19:47:17,b'@usmc4671 Hey! @TiVoSupport can answer any Qs you have about upgrading - thanks!',0.25,4,Positive
779395077730889728,2016-09-23 19:00:41,"b'This #NameThatMovie is ""utterly insane."" https://t.co/ICQeupk31O'",-1.0,1,Very Negative
779387385503162368,2016-09-23 18:30:07,"b'""Shawshank Redemption"" premiered 22 years ago today. #DidYouKnow these facts about this classic hit? https://t.co/hV0p7ipE79'",0.16666666666666666,3,Neutral
779125419421433856,2016-09-23 01:09:10,"b'Is it too cheesy to post two? We don\xe2\x80\x99t care, how could we participate in #CheesyCinema without Die Havarti? https://t.co/zDh1OPKb5x'",-0.5,2,Negative
779118351679381504,2016-09-23 00:41:05,"b'The first episode of ""Friends"" premiered today in 1994. #DidYouKnow these fun ""Friends"" facts: https://t.co/hh9NAAx4M5'",0.275,4,Positive
779091749151137792,2016-09-22 22:55:22,"b'\xe2\x80\x9cCheese. Why\xe2\x80\x99d it have to be cheese?\xe2\x80\x9d \xe2\x80\x93 Indiana Jones, Graters of the Lost Ark. #CheesyCinema https://t.co/rTfYCwZ1R7'",0.0,3,Neutral
779086656192253952,2016-09-22 22:35:08,"b'12 years ago today, we were introduced to the critically acclaimed ""Lost."" Are we the only ones still confused? https://t.co/1UtvMegqXI'",-0.13333333333333333,2,Negative
779056448328306688,2016-09-22 20:35:06,"b'""Baywatch"" premiered today in 1989. Why lycra swimsuits are the perfect costume for last-minute Halloween planners: https://t.co/kegc1OG1hh'",1.0,5,Very Positive
779005193413357568,2016-09-22 17:11:25,b'@minniecocowish We loved the premieres too! https://t.co/l1voivrahY',0.875,5,Very Positive
778768308623605761,2016-09-22 01:30:08,"b'In a world full of tens, are you an Eleven? Find out which ""Stranger Things"" character you are: https://t.co/ZlQ42QiIp7'",0.35,4,Positive
778753158612938752,2016-09-22 00:29:56,b'@ltjordan24 https://t.co/0xxZEYzNXF',0.0,3,Neutral
778752836972654593,2016-09-22 00:28:39,"b'Can you #FillInTheBlank for this famous ""Psycho"" line? https://t.co/wTME9shSrR'",0.5,5,Very Positive
778690255041900546,2016-09-21 20:19:58,b'Lots of old movies are being made into new shows this season. Which one will make your OnePass cut?',0.11818181818181818,3,Neutral
778670368554876928,2016-09-21 19:00:57,"b""Happy birthday, Bill Murray. He's got 66 years and countless classics under his belt, but what's his best film? https://t.co/zL2KFKJs1z""",0.6,5,Very Positive
778667579107835905,2016-09-21 18:49:52,b'@BradNitzWSB Sign us up for anything starring Kiefer Sutherland! https://t.co/sv5o2fzqHV',0.0,3,Neutral
778666965137252352,2016-09-21 18:47:26,"b'@malvenue Hey! Sorry you couldn\xe2\x80\x99t get the help you were looking for, maybe we or @TiVoSupport can answer your Qs. Feel free to ask away!'",0.0,3,Neutral
778666420150435840,2016-09-21 18:45:16,b'@thelazygecko Hey! Sorry you\xe2\x80\x99re having trouble with your TiVo app - looping in @TiVoSupport to give you a hand with assistance. Thanks!',-0.15,2,Negative
778634594153295872,2016-09-21 16:38:48,b'@11012010Finally Giants baseball torture is real.',0.2,3,Neutral
778379498777612288,2016-09-20 23:45:08,"b'SkipMode and QuickMode and OneSearch, oh my! The Roamio OTA is a horse of a different color: https://t.co/usN7QQpLhu'",0.0,3,Neutral
778360662288367616,2016-09-20 22:30:17,"b""Great Scott, it's already Tuesday! Take a hint from today's #TuesdayTip to better your week. https://t.co/fCuEZvvpKj""",0.75,5,Very Positive
778325892368048129,2016-09-20 20:12:07,"b""The days are long for baseball fans. Watch the last of this season's games 30% faster with #QuickMode: https://t.co/Ix9USUuB9g""",-0.025,2,Negative
778275125938487296,2016-09-20 16:50:24,b'@sonofawhatthe Hey! @TiVoSupport can tell you everything you want to know about device capabilities.',0.0,3,Neutral
778275019898118144,2016-09-20 16:49:59,b'@primo_donald Hey! @TiVoSupport can give you info on the product capabilities.',0.0,3,Neutral
778274692440481792,2016-09-20 16:48:40,"b'@shellsparadise Hey! So sorry you\xe2\x80\x99re having issues with your guide - looping in @TiVoSupport, they should be able to assist!'",0.0625,3,Neutral
778041162674372608,2016-09-20 01:20:43,"b'26 years ago, ""Goodfellas"" premiered and we all wanted to be gangsters. https://t.co/8LJy02Sa0U'",0.0,3,Neutral
778010868630126593,2016-09-19 23:20:20,b'@helinut Hey! Sorry you\xe2\x80\x99re having trouble with your device - @TiVoSupport should be able to assist. Thanks!',0.012500000000000011,3,Neutral
777999049479843841,2016-09-19 22:33:22,b'#SkipMode is ready for its closeup. Get the scoop on how you can skip commercial breaks with the push of a button: https://t.co/ZjhryIXqKk',0.1,3,Neutral
777966340699291648,2016-09-19 20:23:24,b'@grmueller https://t.co/FWbeOWbh7a',0.0,3,Neutral
777965923437277184,2016-09-19 20:21:44,"b'Happy birthday, Jimmy Fallon! From your days at ""SNL"" to ""The Tonight Show,"" thanks for always making us laugh: https://t.co/ztrWZAMPjg'",0.5,5,Very Positive
777961415118196736,2016-09-19 20:03:49,b'The reason to keep the curve comes down to one word: Courage. #courage https://t.co/VRjFIyi9pL',-0.15555555555555559,2,Negative
777955729500172288,2016-09-19 19:41:14,b'@bigredshark Hey! So sorry to see you\xe2\x80\x99re having trouble with your guide data - looping in @TiVoSupport to provide assistance. Thanks!',-0.15,2,Negative
777955259377483776,2016-09-19 19:39:22,"b'@sadiemom55 Hey! So sorry you\xe2\x80\x99re having trouble with your guide data, looping in @tivosupport for assistance. Thanks!'",-0.15,2,Negative
777948462692401154,2016-09-19 19:12:21,b'@richierich713 Hey! So sorry you\xe2\x80\x99re having trouble with your guide data - looping in @TiVoSupport to provide assistance.',-0.35,2,Negative
777942023261319169,2016-09-19 18:46:46,"b""Argh, matey! It's #TalkLikeAPirateDay. Which pirate movie will you be watching to brush up on your lingo?""",0.0,3,Neutral
776955967791624192,2016-09-17 01:28:32,"b""Which #SNL cast member is the epitome of comedy? Don't see your fav? Comment with your answer:""",0.0,3,Neutral
776937491454693376,2016-09-17 00:15:07,"b'Cue the AC/DC. TiVo BOLT is back in black. World, behold the BOLT+: https://t.co/bpGrLysDTX https://t.co/JixWDATiUZ'",-0.08333333333333333,2,Negative
776893063507632138,2016-09-16 21:18:34,"b""There's something otherworldly about this #NameThatMovie - can you guess it? https://t.co/kYAQZ73aJk""",0.0,3,Neutral
776873302770016256,2016-09-16 20:00:03,"b'The new ""Blair Witch"" comes out tonight. Who will make it out of the woods? Watch the trailer and place your bets: https://t.co/y6oHNP6ZrG'",0.13636363636363635,3,Neutral
776849401184710656,2016-09-16 18:25:05,"b'The ""High Maintenance"" web series is coming to HBO tonight. Binge all the mini episodes before the full premiere: https://t.co/NRqIH7MO0x'",0.255,4,Positive
776835148386070529,2016-09-16 17:28:26,b'@gjamesberigan Hey! Sorry to see you\xe2\x80\x99re having issues with the guide data - looping in @TiVoSupport to help you figure out what\xe2\x80\x99s going on.',-0.5,2,Negative
776594380090114048,2016-09-16 01:31:43,b'Happy #NationalDoubleCheeseburgerDay. Which TV burger joint gets your mouth watering?',0.8,5,Very Positive
776571952853024769,2016-09-16 00:02:36,"b'@noodlefrenzy Hey Mike, sorry to see you\xe2\x80\x99re having trouble with the guide data. @TiVoSupport can provide assistance from here. Thanks!'",-0.15,2,Negative
776571807151316992,2016-09-16 00:02:01,b'@keeferd420 So sorry to see you\xe2\x80\x99re having trouble with your guide! @TiVoSupport can provide assistance with the update. Thanks!',-0.16666666666666666,2,Negative
776571398387068932,2016-09-16 00:00:24,b'More space. More tuners. More satisfaction. TiVo BOLT+ looks sexy in black:  https://t.co/bpGrLysDTX https://t.co/QH08zteJ5O',0.36666666666666664,4,Positive
776558060257026048,2016-09-15 23:07:23,"b'@chrisvolack @rovicorp Hey Chris, @TiVoSupport can assist you with any questions about guide data. Thanks!'",0.25,4,Positive
776557908091961344,2016-09-15 23:06:47,"b'@cpwestergaard Hey Chris, @TiVoSupport can answer any questions you have about product upgrades. Thanks!'",0.25,4,Positive
776541304515915776,2016-09-15 22:00:49,b'Have 15 seconds to spare? Get the scoop on #SkipMode: https://t.co/D1CgFUNCmG https://t.co/wWc1OfGnyb',0.0,3,Neutral
776519989461475328,2016-09-15 20:36:07,"b'We asked our followers for their favorite Kristen Wiig movie? ""Bridesmaids"" by a landslide. Do you agree? https://t.co/ds1PAsYQbC'",0.5,5,Very Positive
776481481740918784,2016-09-15 18:03:06,b'@rvaskincare @comcast Hey! So sorry to see you\xe2\x80\x99re having problems with your devices. Looping in @TiVoSupport to provide assistance.',-0.5,2,Negative
776481380360396802,2016-09-15 18:02:42,b'@meltz00 Hey! Looping in @TiVoSupport - they can assist with any guide issues you\xe2\x80\x99re having. Thanks!',0.25,4,Positive
776481265319051265,2016-09-15 18:02:14,"b'@nadrekab Hey! Feel free to reach out to @TiVoSupport, they can provide assistance with any streaming issues. Thanks!'",0.325,4,Positive
776478472596230144,2016-09-15 17:51:08,b'@mjhheart So glad you love your Bolt! We love you right back. https://t.co/fg8CXx8jdq',0.3821428571428571,4,Positive
776393210356572160,2016-09-15 12:12:20,b'More space. More tuners. More satisfaction. Introducing the TiVo BOLT+: https://t.co/gBE47Q8tW2 https://t.co/bRJO00nNbk',0.5,5,Very Positive
776216516148723713,2016-09-15 00:30:13,"b'You found out all of Don Draper\'s secrets, but we bet you didn\'t know these surprising ""Mad Men"" facts: https://t.co/KIItLi2AiL'",0.03749999999999998,3,Neutral
776197878876364800,2016-09-14 23:16:10,b'Talk about fast! Get the lowdown on #QuickMode in just 15 seconds: https://t.co/kOlewycU8v https://t.co/iwYBB4WUgr',0.25,4,Positive
